TMIN_0,TMIN_1,TMIN_2,TMIN_3,TMIN_4,TMIN_5,TMIN_6,TMIN_7,TMIN_8
-16.543287522700176,-14.827265442985135,-13.111243363270095,-11.395221283555053,-9.679199203840014,-7.963177124124972,-6.247155044409931,-4.531132964694891,-2.81511088497985
-16.246978219580964,-14.54717322589099,-12.847368232201017,-11.147563238511045,-9.447758244821072,-7.747953251131099,-6.048148257441127,-4.348343263751154,-2.648538270061181
-16.315094137706197,-14.629548301373044,-12.944002465039892,-11.258456628706739,-9.572910792373587,-7.887364956040434,-6.201819119707281,-4.5162732833741295,-2.8307274470409762
-15.726491013291456,-13.981286713408641,-12.236082413525825,-10.49087811364301,-8.745673813760195,-7.000469513877379,-5.255265213994564,-3.5100609141117474,-1.7648566142289326
-15.488239802333638,-13.860847150168203,-12.233454498002768,-10.606061845837335,-8.9786691936719,-7.351276541506465,-5.723883889341032,-4.096491237175597,-2.469098585010162
-15.482389802119,-13.772458380021016,-12.062526957923032,-10.352595535825047,-8.642664113727063,-6.932732691629079,-5.222801269531095,-3.5128698474331106,-1.8029384253351264
-15.36518690068468,-13.660731722334168,-11.956276543983655,-10.251821365633145,-8.54736618728263,-6.84291100893212,-5.1384558305816075,-3.434000652231095,-1.7295454738805827
-15.145990286915358,-13.447639238072838,-11.74928818923032,-10.050937140387802,-8.352586091545282,-6.654235042702764,-4.955883993860244,-3.257532945017724,-1.5591818961752058
-14.66846162211867,-12.975515804111009,-11.282569986103347,-9.589624168095684,-7.896678350088022,-6.203732532080361,-4.510786714072697,-2.817840896065036,-1.1248950780573743
-14.84277724501636,-13.135445681815806,-11.428114118615252,-9.720782555414697,-8.013450992214143,-6.306119429013588,-4.5987878658130334,-2.891456302612479,-1.1841247394119243
-14.367153756138611,-12.63671569615332,-10.906277636168031,-9.17583957618274,-7.4454015161974505,-5.7149634562121605,-3.9845253962268696,-2.2540873362415805,-0.5236492762562897
-13.664487576443005,-12.027406673006356,-10.390325769569706,-8.753244866133059,-7.116163962696409,-5.479083059259761,-3.8420021558231117,-2.2049212523864625,-0.5678403489498134
-13.92941624456271,-12.226214228531001,-10.523012212499292,-8.819810196467584,-7.116608180435875,-5.413406164404167,-3.7102041483724584,-2.00700213234075,-0.30380011630904136
-13.695540150957129,-12.041033625759143,-10.386527100561157,-8.732020575363169,-7.077514050165183,-5.423007524967197,-3.768500999769209,-2.113994474571223,-0.4594879493732371
-13.816493501394076,-12.006502525110102,-10.19651154882613,-8.386520572542157,-6.576529596258183,-4.7665386199742095,-2.9565476436902376,-1.146556667406264,0.6634343088777097
-13.06654391703466,-11.402917195815146,-9.73929047459563,-8.075663753376116,-6.4120370321566025,-4.748410310937087,-3.084783589717574,-1.4211568684980609,0.24246985272145416
-12.947580338197891,-11.34043610068898,-9.733291863180067,-8.126147625671157,-6.519003388162245,-4.911859150653333,-3.304714913144423,-1.697570675635511,-0.0904264381265989
-13.333333187926089,-11.581027459287746,-9.828721730649406,-8.076416002011063,-6.324110273372721,-4.571804544734379,-2.819498816096038,-1.0671930874576958,0.6851126411806465
-12.896684992368778,-11.249046259216836,-9.601407526064897,-7.953768792912955,-6.3061300597610135,-4.658491326609072,-3.010852593457132,-1.3632138603051907,0.2844248728467509
-13.02723763986454,-11.259886857511878,-9.492536075159217,-7.725185292806556,-5.957834510453894,-4.190483728101233,-2.4231329457485717,-0.6557821633959104,1.1115686189567509
-12.079760088974698,-10.411598500034728,-8.743436911094758,-7.075275322154786,-5.407113733214816,-3.7389521442748457,-2.0707905553348738,-0.40262896639490364,1.2655326225450665
-11.824753115825503,-10.12469147857561,-8.424629841325716,-6.724568204075822,-5.024506566825928,-3.3244449295760337,-1.62438329232614,0.07567834492375347,1.775739982173647
-11.778360723260176,-10.103385981252636,-8.428411239245097,-6.753436497237558,-5.078461755230018,-3.4034870132224793,-1.7285122712149388,-0.05353752920739829,1.6214372128001404
-11.638051598394242,-10.042707964141545,-8.447364329888847,-6.85202069563615,-5.256677061383453,-3.6613334271307556,-2.0659897928780584,-0.4706461586253603,1.124697475627336
-11.454963269531715,-9.722447578476254,-7.989931887420793,-6.257416196365333,-4.524900505309872,-2.7923848142544117,-1.0598691231989505,0.6726465678565106,2.4051622589119717
-11.379618559010355,-9.646158153327116,-7.912697747643876,-6.179237341960636,-4.445776936277397,-2.7123165305941583,-0.9788561249109176,0.7546042807723214,2.4880646864555604
-11.131072057149336,-9.386982934017407,-7.642893810885479,-5.89880468775355,-4.154715564621622,-2.4106264414896934,-0.666537318357765,1.0775518047741635,2.821640927906092
-10.670643855566295,-8.925010832046265,-7.179377808526237,-5.433744785006207,-3.6881117614861774,-1.9424787379661481,-0.19684571444611798,1.5487873090739104,3.2944203325939405
-10.239117017754213,-8.589456722933148,-6.939796428112084,-5.2901361332910195,-3.640475838469955,-1.9908155436488908,-0.34115524882782644,1.308505045993238,2.9581653408143023
-9.514988898759247,-7.88264719790292,-6.250305497046593,-4.617963796190265,-2.9856220953339383,-1.3532803944776113,0.2790613063787166,1.9114030072350428,3.5437447080913707
-9.726078148048868,-8.066019277995313,-6.405960407941757,-4.745901537888201,-3.085842667834645,-1.4257837977810883,0.23427507227246736,1.894333942326023,3.5543928123795787
-9.37536413263893,-7.676763605663545,-5.978163078688161,-4.279562551712777,-2.580962024737392,-0.8823614977620071,0.8162390292133761,2.514839556188761,4.213440083164146
-9.165075610750412,-7.53946554774492,-5.913855484739429,-4.288245421733938,-2.662635358728447,-1.0370252957229553,0.5885847672825353,2.2141948302880277,3.8398048932935183
-8.822387128920122,-7.069110958124936,-5.3158347873297505,-3.562558616534564,-1.8092824457393784,-0.05600627494419186,1.6972698958509937,3.4505460666461794,5.203822237441365
-8.571348679962647,-6.890007120814527,-5.2086655616664075,-3.527324002518287,-1.8459824433701675,-0.16464088422204703,1.5167006749260725,3.198042234074192,4.879383793222312
-8.625496341509972,-6.896811335925426,-5.16812633034088,-3.4394413247563342,-1.7107563191717876,0.01792868641275902,1.7466136919973039,3.4752986975818505,5.203983703166397
-8.019997211756598,-6.39877535954392,-4.777553507331241,-3.1563316551185627,-1.5351098029058843,0.08611204930679328,1.7073339015194726,3.328555753732152,4.9497776059448295
-7.9156500749715075,-6.122030684563219,-4.3284112941549315,-2.534791903746644,-0.7411725133383555,1.052446877069933,2.8460662674782196,4.639685657886508,6.433305048294796
-6.695037273201079,-5.084144199527914,-3.4732511258547496,-1.8623580521815848,-0.2514649785084204,1.3594280951647448,2.970321168837909,4.581214242511074,6.192107316184238
-6.663640707567272,-5.009193362446547,-3.354746017325822,-1.700298672205097,-0.045851327084371896,1.608596018036354,3.2630433631570783,4.9174907082778025,6.5719380533985285
-6.294468186987449,-4.575385772029222,-2.856303357070995,-1.1372209421127684,0.5818614728454587,2.300943887803686,4.020026302761912,5.73910871772014,7.458191132678366
-5.83283901711435,-4.12740311049968,-2.421967203885009,-0.7165312972703388,0.9889046093443321,2.694340515959003,4.399776422573672,6.105212329188343,7.810648235803014
-5.904884093103108,-4.220352695210519,-2.535821297317929,-0.8512898994253391,0.8332414984672507,2.5177728963598405,4.20230429425243,5.88683569214502,7.57136709003761
-5.808829201549424,-4.101834630231023,-2.3948400589126217,-0.6878454875942204,1.0191490837241801,2.7261436550425806,4.433138226360983,6.140132797679383,7.847127368997784
-5.120177905872252,-3.4080420865254766,-1.6959062671787013,0.01622955216807398,1.7283653715148493,3.4405011908616245,5.1526370102084,6.864772829555175,8.57690864890195
-5.245175032869582,-3.4748259050448813,-1.7044767772201803,0.06587235060452024,1.8362214784292217,3.606570606253923,5.376919734078623,7.147268861903324,8.917617989728026
-4.436078102028406,-2.7915429457482137,-1.147007789468021,0.4975273668121716,2.1420625230923642,3.786597679372556,5.4311328356527495,7.075667991932943,8.720203148213134
-4.261903740914483,-2.578428667606805,-0.8949535942991274,0.7885214790085504,2.471996552316228,4.155471625623906,5.838946698931584,7.5224217722392615,9.205896845546938
-4.145499691109817,-2.420805933688237,-0.6961121762666567,1.0285815811549242,2.753275338576504,4.477969095998084,6.202662853419666,7.927356610841246,9.652050368262826
-3.799234657099636,-2.0709915292585226,-0.3427484014174089,1.3854947264237043,3.113737854264818,4.841980982105932,6.570224109947045,8.29846723778816,10.026710365629272
-3.394516404121616,-1.7283944071100017,-0.062272410098387354,1.6038495869132272,3.2699715839248413,4.936093580936456,6.602215577948071,8.268337574959684,9.9344595719713
-3.4097591569187244,-1.7299369678889813,-0.05011477885923821,1.6297074101705054,3.309529599200248,4.989351788229991,6.669173977259735,8.348996166289478,10.02881835531922
-3.101743457333048,-1.406621719106727,0.2885000191195939,1.9836217573459143,3.6787434955722356,5.373865233798557,7.068986972024876,8.764108710251197,10.45923044847752
-3.2722975897817,-1.5643113706279412,0.14367484852581747,1.8516610676795766,3.559647286833335,5.267633505987093,6.975619725140853,8.683605944294612,10.391592163448369
-2.907285872806709,-1.150805730208438,0.605674412389833,2.3621545549881042,4.118634697586375,5.875114840184647,7.631594982782918,9.388075125381189,11.14455526797946
-2.629316972313573,-0.9608299141560475,0.7076571440014781,2.3761442021590033,4.044631260316529,5.713118318474054,7.38160537663158,9.050092434789105,10.718579492946631
-1.9363057696927977,-0.2265430796911969,1.4832196103104038,3.1929823003120053,4.9027449903136056,6.612507680315206,8.322270370316808,10.032033060318408,11.741795750320009
-1.6375678637916953,0.07073608802497389,1.779040039841643,3.4873439916583124,5.195647943474981,6.903951895291652,8.61225584710832,10.32055979892499,12.028863750741658
-2.12692728992879,-0.3226226726096464,1.4816819447094973,3.2859865620286413,5.090291179347785,6.894595796666929,8.698900413986072,10.503205031305216,12.30750964862436
-1.8031055749921936,-0.06676342447599737,1.6695787260401989,3.4059208765563946,5.142263027072591,6.8786051775887875,8.614947328104984,10.351289478621181,12.087631629137377
-1.5061257078852062,0.15698762954601353,1.8201009669772332,3.4832143044084525,5.146327641839672,6.809440979270891,8.472554316702112,10.135667654133332,11.798780991564552
-2.0113474892332697,-0.24274707531307627,1.5258533386071171,3.2944537525273105,5.063054166447504,6.831654580367697,8.60025499428789,10.368855408208084,12.137455822128278
-1.2921946297175104,0.4313177088235449,2.1548300473646003,3.878342385905656,5.601854724446711,7.325367062987766,9.048879401528822,10.772391740069876,12.495904078610932
-0.566079201170987,1.1509943315843478,2.8680678643396824,4.5851413970950174,6.3022149298503525,8.019288462605687,9.73636199536102,11.453435528116357,13.17050906087169
-0.5249736254128319,1.105510149141347,2.735993923695526,4.366477698249705,5.996961472803884,7.627445247358063,9.257929021912242,10.88841279646642,12.5188965710206
-0.7287855200835299,0.9916508753318439,2.712087270747218,4.4325236661625915,6.152960061577965,7.873396456993339,9.593832852408713,11.314269247824086,13.03470564323946
0.034470951934742,1.6532162323188653,3.2719615127029886,4.890706793087112,6.509452073471236,8.128197353855358,9.746942634239481,11.365687914623605,12.984433195007728
-0.4274270717838052,1.2998427669495591,3.027112605682923,4.754382444416287,6.481652283149652,8.208922121883015,9.93619196061638,11.663461799349745,13.390731638083109
0.1585542361768351,1.7901626046551398,3.4217709731334445,5.053379341611749,6.684987710090054,8.316596078568358,9.948204447046663,11.579812815524969,13.211421184003273
0.588450076618149,2.263981166789553,3.939512256960957,5.615043347132361,7.290574437303765,8.966105527475168,10.641636617646572,12.317167707817976,13.99269879798938
0.5319813683044069,2.1642287475824658,3.796476126860525,5.428723506138583,7.060970885416642,8.693218264694702,10.32546564397276,11.95771302325082,13.58996040252888
0.5934305897996869,2.2826228520999092,3.971815114400132,5.661007376700354,7.350199639000577,9.039391901300798,10.72858416360102,12.417776425901243,14.106968688201466
1.3763424932623791,2.9869676145823716,4.597592735902364,6.2082178572223565,7.818842978542349,9.429468099862342,11.040093221182333,12.650718342502326,14.26134346382232
0.6153946302330418,2.4196154926578726,4.223836355082703,6.028057217507534,7.832278079932365,9.636498942357195,11.440719804782026,13.244940667206857,15.049161529631688
0.9341993314503207,2.6516731253214934,4.369146919192666,6.086620713063839,7.804094506935011,9.521568300806184,11.239042094677357,12.956515888548529,14.673989682419702
1.931558972207992,3.526149981623208,5.120740991038423,6.71533200045364,8.309923009868855,9.90451401928407,11.499105028699287,13.093696038114501,14.688287047529718
2.0695594006243194,3.6988268023000117,5.328094203975704,6.957361605651397,8.58662900732709,10.215896409002783,11.845163810678475,13.474431212354167,15.10369861402986
2.3823054948220546,3.9455333945510196,5.508761294279985,7.07198919400895,8.635217093737914,10.198444993466879,11.761672893195845,13.32490079292481,14.888128692653774
2.2493729453219204,3.9379788544103174,5.626584763498714,7.315190672587112,9.003796581675509,10.692402490763904,12.381008399852302,14.0696143089407,15.758220218029095
2.3672452306800777,4.042239235088058,5.7172332394960375,7.392227243904017,9.067221248311997,10.742215252719976,12.417209257127956,14.092203261535936,15.767197265943915
3.092998388166577,4.676970108633608,6.260941829100638,7.844913549567669,9.428885270034698,11.012856990501728,12.596828710968762,14.180800431435792,15.764772151902822
3.0412238535450107,4.713505963899231,6.385788074253451,8.058070184607672,9.730352294961891,11.402634405316112,13.074916515670333,14.747198626024552,16.419480736378773
2.811689208734557,4.504900748070625,6.198112287406693,7.891323826742761,9.584535366078828,11.277746905414897,12.970958444750966,14.664169984087032,16.3573815234231
2.6247922305868525,4.379742268655149,6.134692306723446,7.889642344791742,9.644592382860038,11.399542420928334,13.154492458996632,14.909442497064928,16.664392535133224
3.1441139344228493,4.824578835478449,6.5050437365340485,8.185508637589649,9.86597353864525,11.546438439700848,13.226903340756449,14.907368241812048,16.587833142867648
3.5648905379459173,5.222210346305546,6.879530154665174,8.536849963024803,10.19416977138443,11.851489579744058,13.508809388103687,15.166129196463316,16.823449004822944
3.745782914252275,5.381236739776279,7.016690565300283,8.652144390824287,10.28759821634829,11.923052041872293,13.558505867396299,15.193959692920302,16.829413518444305
3.2254818140183485,4.9601154143290636,6.694749014639779,8.429382614950494,10.16401621526121,11.898649815571925,13.63328341588264,15.367917016193356,17.10255061650407
4.143097847618853,5.791579565334555,7.440061283050257,9.08854300076596,10.73702471848166,12.385506436197364,14.033988153913064,15.682469871628765,17.33095158934447
3.334658051327088,5.079140460584321,6.823622869841553,8.568105279098786,10.312587688356018,12.05707009761325,13.801552506870483,15.546034916127715,17.290517325384947
3.657271201576308,5.4146732790484435,7.17207535652058,8.929477433992714,10.68687951146485,12.444281588936986,14.20168366640912,15.959085743881257,17.716487821353393
4.233669891124637,5.841448047624236,7.449226204123835,9.057004360623434,10.664782517123033,12.272560673622632,13.88033883012223,15.48811698662183,17.095895143121428
4.364550083605747,5.972620535429019,7.580690987252293,9.188761439075567,10.79683189089884,12.404902342722114,14.012972794545384,15.621043246368657,17.22911369819193
4.438619101098356,6.096244539725744,7.753869978353132,9.411495416980522,11.06912085560791,12.726746294235298,14.384371732862686,16.041997171490074,17.699622610117462
4.228280151191002,5.918134511848157,7.607988872505312,9.297843233162467,10.987697593819622,12.677551954476776,14.367406315133934,16.05726067579109,17.747115036448243
4.020738907145076,5.776948955554722,7.53315900396437,9.289369052374017,11.045579100783662,12.801789149193311,14.557999197602957,16.314209246012602,18.07041929442225
4.263573925797871,6.0632293344479935,7.862884743098116,9.662540151748239,11.46219556039836,13.261850969048481,15.061506377698604,16.861161786348728,18.66081719499885
4.623154583160625,6.323186764200084,8.023218945239543,9.723251126279003,11.423283307318464,13.123315488357923,14.823347669397382,16.52337985043684,18.2234120314763
4.462212066019752,6.206704893862797,7.951197721705843,9.695690549548889,11.440183377391934,13.184676205234979,14.929169033078026,16.673661860921072,18.418154688764115
4.610362383680149,6.312321008459642,8.014279633239134,9.716238258018628,11.41819688279812,13.120155507577612,14.822114132357106,16.524072757136597,18.22603138191609
4.890372003603067,6.482808417382565,8.075244831162063,9.66768124494156,11.260117658721057,12.852554072500556,14.444990486280053,16.03742690005955,17.62986331383905
4.890864549296283,6.55968854141524,8.228512533534197,9.897336525653156,11.566160517772111,13.23498450989107,14.903808502010026,16.572632494128985,18.24145648624794
4.722467090650629,6.425652218233608,8.128837345816589,9.832022473399567,11.535207600982545,13.238392728565525,14.941577856148506,16.644762983731482,18.347948111314462
4.418067798333273,6.140267671460142,7.862467544587011,9.58466741771388,11.30686729084075,13.029067163967618,14.751267037094486,16.473466910221354,18.195666783348223
4.668867856881093,6.378558374245218,8.088248891609343,9.79793940897347,11.507629926337595,13.21732044370172,14.927010961065847,16.63670147842997,18.346391995794097
4.872298796085456,6.539360660435134,8.206422524784813,9.873484389134493,11.540546253484171,13.20760811783385,14.87466998218353,16.54173184653321,18.208793710882887
4.879359831184327,6.533372913314828,8.18738599544533,9.841399077575833,11.495412159706333,13.149425241836838,14.803438323967338,16.45745140609784,18.111464488228343
4.7032965335976025,6.365242127636096,8.027187721674588,9.689133315713082,11.351078909751575,13.013024503790067,14.67497009782856,16.336915691867052,17.998861285905544
4.724510071102159,6.43858995162318,8.1526698321442,9.866749712665221,11.580829593186241,13.29490947370726,15.008989354228282,16.723069234749303,18.437149115270323
5.046063972487523,6.801918290414344,8.557772608341164,10.313626926267986,12.069481244194805,13.825335562121627,15.581189880048449,17.337044197975267,19.09289851590209
5.090305195387546,6.7454894368522345,8.400673678316924,10.055857919781612,11.7110421612463,13.36622640271099,15.021410644175678,16.676594885640366,18.331779127105055
4.950409522624677,6.674585908418264,8.398762294211851,10.122938680005436,11.847115065799024,13.57129145159261,15.295467837386198,17.019644223179785,18.743820608973373
5.670717491318962,7.370904943910872,9.071092396502781,10.771279849094691,12.471467301686602,14.17165475427851,15.87184220687042,17.57202965946233,19.27221711205424
5.304877120258418,7.0476513977739454,8.790425675289473,10.533199952805,12.275974230320529,14.018748507836056,15.761522785351584,17.50429706286711,19.24707134038264
5.321934334112807,7.058207781363134,8.79448122861346,10.530754675863786,12.267028123114113,14.003301570364439,15.739575017614765,17.47584846486509,19.212121912115418
5.924454468857447,7.630664195470889,9.336873922084331,11.043083648697774,12.749293375311215,14.45550310192466,16.1617128285381,17.86792255515154,19.574132281764985
5.823066056653966,7.570567170431741,9.318068284209517,11.065569397987291,12.813070511765066,14.560571625542842,16.308072739320615,18.055573853098394,19.803074966876167
5.931928028330459,7.701742000794877,9.471555973259296,11.241369945723715,13.011183918188134,14.780997890652552,16.55081186311697,18.32062583558139,20.090439808045808
6.419832259134543,8.061444862490742,9.703057465846939,11.344670069203138,12.986282672559337,14.627895275915535,16.269507879271735,17.91112048262793,19.55273308598413
6.554619369139742,8.241965618308358,9.929311867476976,11.616658116645592,13.304004365814208,14.991350614982826,16.67869686415144,18.36604311332006,20.053389362488677
6.712009646610471,8.420243288352195,10.128476930093917,11.836710571835642,13.544944213577363,15.253177855319088,16.961411497060812,18.669645138802533,20.377878780544258
7.307307672526708,8.938137283968306,10.568966895409904,12.199796506851504,13.830626118293102,15.4614557297347,17.0922853411763,18.723114952617898,20.353944564059496
7.322148527533855,9.004403280359634,10.686658033185413,12.36891278601119,14.05116753883697,15.733422291662748,17.415677044488525,19.097931797314303,20.780186550140083
6.982061840918571,8.672782636090972,10.363503431263371,12.054224226435771,13.74494502160817,15.43566581678057,17.12638661195297,18.81710740712537,20.50782820229777
6.98303665255977,8.637853304152419,10.292669955745067,11.947486607337716,13.602303258930366,15.257119910523015,16.911936562115663,18.56675321370831,20.22156986530096
7.331371285575841,9.07127415441919,10.811177023262537,12.551079892105884,14.290982760949232,16.03088562979258,17.770788498635927,19.510691367479275,21.250594236322623
7.597532935146255,9.299088871681294,11.000644808216332,12.702200744751373,14.403756681286412,16.10531261782145,17.80686855435649,19.508424490891528,21.20998042742657
7.918056854055009,9.65503750543572,11.392018156816432,13.128998808197142,14.865979459577854,16.602960110958566,18.33994076233928,20.07692141371999,21.813902065100702
7.646894862581659,9.418254378407676,11.189613894233695,12.960973410059712,14.732332925885729,16.50369244171175,18.275051957537762,20.046411473363783,21.8177709891898
8.35074182201665,10.034551675460042,11.718361528903433,13.402171382346825,15.085981235790218,16.769791089233607,18.453600942677,20.137410796120392,21.821220649563784
8.337999308345907,10.01917818060182,11.700357052857735,13.38153592511365,15.062714797369562,16.743893669625475,18.42507254188139,20.106251414137304,21.787430286393217
8.10151883452643,9.769214506481834,11.436910178437236,13.104605850392637,14.772301522348041,16.439997194303444,18.107692866258844,19.775388538214248,21.44308421016965
8.30851308106995,10.006616352353479,11.704719623637008,13.402822894920535,15.100926166204063,16.79902943748759,18.49713270877112,20.195235980054647,21.893339251338176
8.362776752853309,10.08081098431736,11.79884521578141,13.516879447245461,15.234913678709514,16.952947910173563,18.670982141637616,20.38901637310167,22.107050604565718
8.868540781816163,10.519470378980856,12.17039997614555,13.821329573310242,15.472259170474935,17.12318876763963,18.774118364804323,20.425047961969014,22.075977559133708
8.751073746446036,10.436684751143277,12.122295755840518,13.80790676053776,15.493517765235001,17.17912876993224,18.864739774629484,20.550350779326727,22.235961784023967
8.795970504714365,10.54680001593425,12.297629527154136,14.048459038374023,15.799288549593909,17.550118060813794,19.30094757203368,21.05177708325357,22.802606594473453
9.60557070084181,11.23309957186463,12.86062844288745,14.48815731391027,16.11568618493309,17.743215055955908,19.37074392697873,20.99827279800155,22.62580166902437
8.650914942313575,10.386039225506432,12.121163508699288,13.856287791892147,15.591412075085003,17.32653635827786,19.061660641470716,20.796784924663573,22.53190920785643
9.214204065861257,10.903412372326757,12.592620678792258,14.281828985257759,15.97103729172326,17.66024559818876,19.34945390465426,21.038662211119764,22.727870517585263
9.442111170880038,11.1282258005088,12.814340430137559,14.50045505976632,16.186569689395082,17.87268431902384,19.5587989486526,21.244913578281363,22.931028207910124
9.574193227078952,11.21304097124052,12.851888715402087,14.490736459563655,16.129584203725223,17.76843194788679,19.407279692048355,21.04612743620992,22.68497518037149
9.706462932545486,11.365797189795291,13.025131447045098,14.684465704294903,16.343799961544708,18.003134218794514,19.662468476044317,21.321802733294128,22.98113699054393
9.8987710814565,11.541636511281359,13.184501941106218,14.827367370931075,16.470232800755934,18.113098230580793,19.75596366040565,21.39882909023051,23.04169452005537
9.398375571448767,11.034970983772032,12.671566396095297,14.308161808418562,15.944757220741828,17.581352633065094,19.217948045388358,20.85454345771162,22.491138870034888
9.008558013950282,10.753640474292293,12.498722934634303,14.243805394976313,15.988887855318325,17.733970315660336,19.479052776002348,21.224135236344356,22.969217696686368
9.581100255688304,11.280735505512974,12.980370755337644,14.680006005162312,16.379641254986982,18.079276504811652,19.778911754636322,21.478547004460992,23.178182254285662
9.197787638063078,10.940558733237896,12.683329828412717,14.426100923587535,16.168872018762354,17.911643113937174,19.65441420911199,21.397185304286815,23.13995639946163
9.313612849833094,11.016517088711755,12.719421327590416,14.422325566469077,16.12522980534774,17.828134044226402,19.53103828310506,21.23394252198372,22.936846760862384
9.145227725657712,10.868820100372465,12.592412475087219,14.316004849801974,16.039597224516726,17.76318959923148,19.486781973946236,21.21037434866099,22.933966723375743
8.900421012387987,10.69342508936437,12.486429166340752,14.279433243317134,16.072437320293517,17.865441397269898,19.65844547424628,21.451449551222666,23.244453628199047
9.654107175790877,11.211075010697822,12.768042845604768,14.325010680511713,15.881978515418659,17.438946350325605,18.99591418523255,20.552882020139496,22.10984985504644
9.406153778070356,11.097069994482963,12.78798621089557,14.478902427308178,16.169818643720784,17.86073486013339,19.551651076545998,21.242567292958604,22.93348350937121
9.646878559472196,11.297797332034133,12.94871610459607,14.599634877158007,16.250553649719944,17.90147242228188,19.552391194843818,21.203309967405755,22.85422873996769
9.32622834705337,11.08143214642279,12.83663594579221,14.591839745161629,16.347043544531047,18.10224734390047,19.857451143269888,21.61265494263931,23.36785874200873
9.348997788548903,11.034996697848731,12.72099560714856,14.406994516448389,16.09299342574822,17.778992335048045,19.464991244347875,21.150990153647705,22.83698906294753
8.871231454209356,10.598300905255584,12.32537035630181,14.052439807348039,15.779509258394267,17.506578709440493,19.233648160486723,20.96071761153295,22.687787062579176
9.104163004210248,10.78858939226876,12.473015780327271,14.157442168385781,15.841868556444293,17.526294944502805,19.210721332561317,20.89514772061983,22.57957410867834
8.95915857744611,10.708665277042778,12.458171976639445,14.207678676236114,15.95718537583278,17.706692075429448,19.456198775026117,21.205705474622782,22.95521217421945
9.02255245904872,10.725858524075596,12.429164589102472,14.132470654129346,15.835776719156222,17.539082784183098,19.242388849209974,20.94569491423685,22.649000979263725
9.098920850675675,10.754636995670547,12.410353140665418,14.066069285660287,15.721785430655158,17.37750157565003,19.0332177206449,20.68893386563977,22.34465001063464
8.763248317036613,10.472622694170633,12.181997071304654,13.891371448438674,15.600745825572695,17.310120202706713,19.019494579840735,20.728868956974758,22.438243334108776
8.623542814364695,10.347137142646506,12.070731470928319,13.79432579921013,15.51792012749194,17.241514455773753,18.965108784055566,20.68870311233738,22.412297440619188
8.231624886278926,9.969875024654764,11.708125163030601,13.446375301406437,15.184625439782275,16.922875578158113,18.66112571653395,20.399375854909785,22.137625993285624
8.491939556471717,10.163818787440043,11.83569801840837,13.507577249376698,15.179456480345024,16.85133571131335,18.523214942281676,20.195094173250006,21.86697340421833
8.142211188354974,9.931781483786082,11.72135177921719,13.510922074648299,15.300492370079407,17.090062665510516,18.879632960941624,20.669203256372732,22.45877355180384
8.63932446265973,10.237595241199802,11.835866019739875,13.434136798279948,15.03240757682002,16.630678355360093,18.228949133900166,19.82721991244024,21.42549069098031
8.248835365349224,9.91490579164472,11.580976217940218,13.247046644235715,14.91311707053121,16.57918749682671,18.245257923122203,19.9113283494177,21.5773987757132
7.989559189494515,9.679719184532043,11.369879179569573,13.0600391746071,14.750199169644628,16.440359164682157,18.130519159719686,19.82067915475721,21.51083914979474
7.744591527281297,9.452902775012605,11.161214022743913,12.869525270475222,14.577836518206531,16.28614776593784,17.994459013669147,19.702770261400456,21.411081509131765
7.4335560527124676,9.159440283466147,10.885324514219825,12.611208744973505,14.337092975727185,16.062977206480863,17.78886143723454,19.514745667988223,21.2406298987419
7.668981186090411,9.302874346616715,10.936767507143019,12.570660667669323,14.204553828195628,15.838446988721932,17.472340149248236,19.106233309774538,20.740126470300844
7.045800563687154,8.784097318190422,10.522394072693693,12.260690827196962,13.99898758170023,15.737284336203501,17.47558109070677,19.213877845210042,20.95217459971331
7.048286091333066,8.693901970240322,10.339517849147576,11.985133728054834,13.630749606962087,15.276365485869345,16.9219813647766,18.567597243683856,20.21321312259111
6.756468945909647,8.46693301130559,10.177397076701531,11.887861142097474,13.598325207493417,15.308789272889358,17.019253338285303,18.729717403681242,20.440181469077185
6.666009127981714,8.31126963037888,9.956530132776043,11.60179063517321,13.247051137570374,14.892311639967538,16.537572142364702,18.182832644761866,19.82809314715903
6.131948645251377,7.867288334917396,9.602628024583415,11.337967714249434,13.073307403915454,14.808647093581474,16.54398678324749,18.27932647291351,20.01466616257953
5.858478285568584,7.522731589289883,9.186984893011182,10.851238196732483,12.515491500453782,14.179744804175082,15.843998107896383,17.50825141161768,19.17250471533898
5.318195291152163,7.03073746607482,8.743279640997477,10.455821815920135,12.168363990842792,13.880906165765449,15.593448340688106,17.305990515610763,19.01853269053342
5.413836129240077,7.1551852531665725,8.896534377093069,10.637883501019562,12.37923262494606,14.120581748872553,15.86193087279905,17.603279996725544,19.34462912065204
5.023925210216591,6.7773007569669135,8.530676303717236,10.284051850467558,12.03742739721788,13.790802943968202,15.544178490718524,17.29755403746885,19.05092958421917
5.322637014317191,7.0103629791495425,8.698088943981894,10.385814908814245,12.073540873646596,13.761266838478948,15.448992803311299,17.136718768143652,18.824444732976
4.992386228671613,6.69825877238824,8.404131316104866,10.110003859821491,11.815876403538118,13.521748947254745,15.22762149097137,16.933494034687996,18.639366578404623
4.46832421232467,6.208859506898021,7.949394801471372,9.689930096044723,11.430465390618075,13.171000685191427,14.911535979764775,16.652071274338127,18.39260656891148
5.005188912076818,6.676617476559832,8.348046041042846,10.019474605525858,11.690903170008871,13.362331734491885,15.033760298974897,16.705188863457913,18.376617427940925
